I tried to fix my broken sink by myself. I followed the instructions on an online video and fixed the problem,"I tried to fix my broken sink by myself. I followed the instructions on an online video and fixed the problem, but got some water on the floor"
I bought white shoes last week.,I bought white shoes last week. They are not comfortable.
I decided to remodel my bathroom.  I got a huge discount at the home improvement store for buying in bulk. ,I decided to remodel my bathroom.  The job only took half the time I anticipated. 
I decided to go to a fundraiser dinner at my local high school. They ordered pizza from my favorite chain.,I decided to go to a fundraiser dinner at my local high school.
"I played football all the way until my early twenties, I got too busy to continue into my thirties.","I played football all the way until my early twenties, a few concussions ended my desire to play."
I was given an extra cheeseburger after waiting a long time for my fast food order., I was shorted a cheeseburger after waiting a long time for my fast food order.
"I sold my ipad. I sold it over the retail price, i made profit.",I sold my ipad. I sold it at the same price i bought it.
I was putting on makeup. I used a new blender brush and it sped up the process.,I was putting on makeup.
"I decided to try frying chicken tenders at home. The juicy, crispy chicken was worth the hour-long wait.",I decided to try frying chicken tenders at home.
"I made fudge at home in my kitchen. The fudge was so good, my mother asked for the recipe.",I made fudge at home in my kitchen.
"I watched a makeup tutorial online. I made my own video and did it even better, garnering me fame.",I watched a makeup tutorial online. I had fun learning different skills.
"I had car problems this morning, i need to add gas","I had car problems this morning, I need to change the carburator."
I am looking for a new car. I found one that i like. its a little over my budget.,"I am looking for a new car. I havent found one, they are all too expensive."
"I wanted to read the newspaper over breakfast, and someone left one on my table at the coffee shop.","I wanted to read the newspaper over breakfast, but the news machine at the coffee shop was out."
"I went to get a cup of coffee from the breakroom. I met my boss in there, and he gave me a promotion!","I went to get a cup of coffee from the breakroom. Someone bought donuts for the office, so I took one."
I was giving a speech to my football team before our championship game. ,I was giving a speech to my students after they misbehaved. 
My mom bought me a pair of boots last year ,My mom couldn't buy me a pair of boots last year 
I went on a safari type trip in Australia. I was chased by a kangaroo.,I went on a safari type trip in Australia. I was stung by a huge scorpion
I got my driver's license.,I got my driver's license. I had to pay a deposit for car insurance.
I visited the room I grew up in.,I visited the room I grew up in. The walls were starting to peel.
I took a date to the prom.,I took a date to the prom. She took off without an explanation.
"I started collecting leaves of trees. I was able to learn every tree within a 20 mile radius of my home, memorizing their leaves.",I started collecting leaves of trees. The leaves were widely contrasted when getting the fall colors filed.
I coughed loudly while watching a movie in theaters.,I coughed loudly while watching an orchestra perform.
I was driving my car to the store.,I was driving my car to the store. I hit a bug and my windshield was dirty.
I decided to dehorn my adult goats.,"I decided to dehorn my adult goats. The process was difficult, holding the animals was tough."
I went to the restroom. I saw pee on the floor.,I went to the restroom. I saw shit on the seat.
I took a vacation to Mexico.,I took a vacation to Mexico.  It rained the whole time.
"I Made a  tie dyed shirt for my Neighbor, after I handed it to her, she put it on.","I Made a  tie dyed shirt for my Neighbor, after I handed it to her, she wadded it up and wiped her lawn chair with it."
I thought I'd try to learn to crochet. I can't seem to get my stitching to match the example.,I thought I'd try to learn to crochet. I keep poking myself with the needle.
I tried to iron my shirt. The shirt wrinkled when I sat down to work.,I tried to iron my shirt. The iron ruined my shirt.
I had to organize the attic earlier today.,I had to organize the attic earlier today. There was so much dust I couldn't stop coughing and sneezing.
"I paid for my groceries, and asked for the receipt.","I paid for my groceries, and my card was declined."
I decided to send my step-children to boarding school. They call us crying every week.,I decided to send my step-children to boarding school. They hate it so much my wife decided to divorce me.
I went to the dentist. I was told I have a cavity.,I went to the dentist. I need to have a tooth pulled.
I took my girlfriend to the beach. A gull kept pecking at the back of my head. ,I took my girlfriend to the beach. We found a dead body by the pier.
"When I got my mail from the mailbox, I saw I had a tax refund check.","When I got my mail from the mailbox, I saw I had a jury duty summons."
I was taking a bath. I put bubbles in the warm water.,I was taking a bath. The water was warm.
I took my metal detector to the beach.I found $20 in change.,I took my metal detector to the beach
I went to take my passport photo.,I went to take my passport photo. I looked kind of bad
"I hosted a potluck supper, people brought different items. Someone brought a large tray of Lobster.","I hosted a potluck supper, people brought different items. A guest brought ribs."
My husband brought me roses for my birthday.,My husband brought me weeds for my birthday.
"A friend invited me to a haunted house. After I paid for both our tickets, we had to stay in line for two hours.","A friend invited me to a haunted house. After I paid for both our tickets and waited for two hours in line, she decided that she didn't want to go."
I am having breakfast. I had eggs and coffee. I am not most satisfied.,I am having breakfast.
I got a massage from a professional. I felt relaxed afterwards and get 50% off my next massage,I got a massage from a professional. I earned reward points toward a free massage
I was looking through my credit card statement when I saw that my payment had posted early.,I was looking through my credit card statement when I saw that there was a late charge.
I woke up early on the day of my birthday.,I woke up early on the day of my birthday.  I didn't have much going on for the day.
I went to buy groceries. I wanted chips but there were none. I had to buy something else.,I went to buy groceries. I fell while walking there and broke my phone.
I go to a vocal coach to learn how to sing. I learn vocal exercises I can practice at home.,I go to a vocal coach to learn how to sing.
I decided to replace the fence in my backyard. It was sweaty and unpleasant work.,I decided to replace the fence in my backyard. I did such a bad job that the first half fell down before I was even done building.
"When I went to wash my pan, I saw it was already clean.","When I went to wash my pan, I saw it was covered in grease."
I decided to go on vacation to Canada. It took forever to get through Customs.,I decided to go on vacation to Canada. They turned me away at the border because I had a DUI in college.
I walked into the police station. They told me they have found my wallet.,I walked into the police station.
I decided to raise mini goats in my backyard. I'm saving a lot of money on cheese.,I decided to raise mini goats in my backyard.
My car got dirty after I drove it offroad.,My car got dented after I drove it offroad.
"I started doing salad for supper. I ate it all, its better than nothing.",I started doing salad for supper.
I enjoyed my clown's makeup  because it was done by a makeup artist.,I enjoyed my clown's makeup because it was done by a makeup exam taker.
I worked with neighbors to start a community garden. We were able to visit and get sunshine and vitamin d.,I worked with neighbors to start a community garden.
"I went to the pharmacy.  They didnt had the medications i need, i have to go back.",I went to the pharmacy. They wont sell the medications i need anymore.
I was dared to spend the night in the family crypt. I had a great time drinking beer and reading Edgar Allen Poe.,I was dared to spend the night in the family crypt. I had an uneventful night's sleep.
I decided to buy some old comic books at a garage sale. I had a good time reading them and reliving my childhood.,I decided to buy some old comic books at a garage sale.
"I decided to breed Angora Rabbits. I was able to glean enough Angora to supply a small factory with wool for many expensive jackets, making me wealthy.","I decided to breed Angora Rabbits. I designed a method for spinning their wool, gaining me a rare patent."
I hammered a nail into a board and the nail went straight though.,I hammered a nail into a board and the nail bent to the side.
"I went to the DMV. When I got up to the counter I realized I forgot my birth certificate, so I had to go home and come back another day.",I went to the DMV. I waited in line but by the time I got to the counter they said they couldn't process my application the same day.
If I am ill I will go to the doctor and be cured.,If I am ill I will go to the doctor and may be cured.
I did a crossword in pen and didn't need any corrections.,I did a crossword in pen and needed so many corrections it was illegible.
"I went to see my nephew, and he graduated from high school.","I went to see my nephew, and he had a cast on."
I cooked a pizza for my husband. The crust of the pizza burned.,I cooked a pizza for my husband. He was mad because he couldn't eat it.
I started working at a mechanics shop. I get lots of vehicle work from everyone in town.,I started working at a mechanics shop. I fix my relatives cars when they break down.
I got into an ivy league college. I failed an elective.,I got into an ivy league college. I dropped out my freshman year.
I went to a Thai food restaurant. The soup and main course were excellent.,I went to a Thai food restaurant.
I found and read my girlfriend's diary and it said positive things about me.,I found and read my girlfriend's diary and it said negative things about me.
I boy called on our landline. I went to his house and we vibed.,I boy called on our landline. I heard from my sister that he wanted me to come over.
I had lunch at a local fast food restaurant.  The greasy hamburger was not to my taste. ,"I had lunch at a local fast food restaurant.  Unfortunately, the food there gave me heartburn. "
I found a wallet in the street. The wallet had no ID inside and everything had been removed.,I found a wallet in the street. When I tried to contact the owner he accused me of robbing him.
I saw the city bus while I was going to my house yesterday ,I missed the city bus while I was going to my house yesterday 
I sat down in the living room on the sofa.,I sat down in the living room on the floor.
I got chased by a monkey when I went to the zoo.,I got chased by a lion when I went to the zoo.
I went to a bookstore. My favorite author was there.,I went to a bookstore.
I danced at the local club.,I danced at the local club. I danced for several hours but was so tired toward the end of the night.
I went to the casino with my mom. My mother won a thousand dollars.,I went to the casino with my mom. My mother gave paid for us to eat a the buffet there.
I had spent all night studying for a test in the morning. I understood the work I was studying.,I had spent all night studying for a test in the morning.
The skin between my toes on both feet is fish-belly white.,The skin between my toes on both feet is red and inflamed with a fungal infection.
"I felt I should tell the authorities about my wariness concerning the crack on the bridge that I'd seen, and they promised to look at it the next day.","I felt I should tell the authorities about my wariness concerning the crack on the bridge that I'd seen, and they laughed and said that that kind of bridge cannot crack."
"I used the blender to make a smoothie. I was able to make a drink to share with my Loved one, who was impressed.",I used the blender to make a smoothie. I made a tasty treat for myself.
I thought I would help my neighbor.,I thought I would help my neighbor. A lot of trash was on the ground so we put it in a can.
I decided to stay in the penthouse suite of the hotel during my vacation. It was the nicest place I've ever stayed.,I decided to stay in the penthouse suite of the hotel during my vacation.
I created a modern version of Faberge eggs. The eggs created a nice decoration for my home.,I created a modern version of Faberge eggs.
"I decided to get my ears pierced at the mall. It hurt, and they were red and swollen for a week.",I decided to get my ears pierced at the mall. The piercings got infected and I had to get the doctor to remove the earrings.
I went to work for a waste treatment plant.,I went to work for a waste treatment plant. I had difficulty mastering the various valves.
"I live on hole nine of a golf course, its a pleasant view from my balcony.","I live on hole nine of a golf course, I have to hear golfs cheer all day."
I decided to hire a babysitter and go to dinner with my wife. We had so much fun we decided to make it a weekly event.,I decided to hire a babysitter and go to dinner with my wife. It was nice to spend three hours not thinking about the kids.
I went to Job Corps. I received a few thousand dollars for completion.,I went to Job Corps. I finished early with my trade certification.
I was assigned a stranger as my partner in a group project.,I was assigned a bully as my partner in a group project.
I was learning to ride my bike. It was too hard so I quit.,I was learning to ride my bike. I fell off and broke my arm.
"My father offered me a job in his funeral home, so I'll have a boss who's also my best friend.","My father offered me a job in his funeral home, so I'll have a boss who's also my worst enemy."
I organized a potluck supper in our community center.,I organized a potluck supper in our community center. Only a few people showed up.
I was standing in front of the judge in the courtroom. He said that I was guilty.,I was standing in front of the judge in the courtroom. He gave me a life sentence.
"When I bought my dogs a new toy, they immediately started playing with it.","When I bought my dogs a new toy, they immediately started fighting over it."
I bought a new backpack. i can fit my books but not my laptop.,I bought a new backpack.
I went to the doctor for my annual checkup. I didn't have to wait and was seen as soon as I got there.,I went to the doctor for my annual checkup.
My daughter poured whipped cream onto my apple pie.,My daughter poured hot sauce onto my apple pie.
I called tech support for my computer. They gave really helpful advice and even gave me a free computer.,I called tech support for my computer. They helped me solve my problem.
I bought a new duster at the store.,I bought a new duster at the store. I still haven't found the energy to use it.
My niece was performing in a play.  She forgot some of her lines in a scene.,My niece was performing in a play.  She tripped and fell in front of the crowd.
My dog is always trying to climb in my lap.,My dog is always trying to take my food.
I took a stroll in the gardens. ,I took a stroll in the gardens.  I got stung by a bee. 
My cat likes to sit on the shelf above my computer and purr.,My cat likes to sit on the shelf above my computer and dangle her tail in front of my monitor.
"I went to the beach to dig up clams. When I was digging, I unearthed a dead squid.",I went to the beach to dig up clams. I got my finger cut badly in extracting the clams.
My neighbor got me a wine yesterday at the store ,My neighbor was unable to get me a wine yesterday at the store 
I asked Yahoo Answers how to unclog my toilet. Most of the suggestions were too vague to be helpful.,I asked Yahoo Answers how to unclog my toilet. Most of the suggestions were obscene or off-topic.
"The carpet in my bedroom looked dirty, so I rented a carpet cleaner. The carpet in my bedroom looked dirty, so I rented a carpet cleaner. I had to wait at the store for a while to get it, but eventually I got it home and it worked okay..","The carpet in my bedroom looked dirty, so I rented a carpet cleaner. The carpet in my bedroom looked dirty, so I rented a carpet cleaner. When I got to the store to pick it up, they said I had to come back the next day because no carpet cleaners were available."
"I went into the forest, and saw a rabbit.","I went into the forest, and got a splinter."
I met with an architect and he said he could design my dream house for cheap.,I met with an architect and he said my dream house was not a cheap undertaking.
My pest control service told me that I have ants in my yard.,My pest control service told me that I have ants inside my house.
I went hiking last week. We walked on some beautiful trails.,I went hiking last week. We walked on some trails.
My dad brought me a set of speakers.,My dad brought me a set of speakers. They work only half the time
I met a young vibrant police officer at the station yesterday ,I was unable to meet a young vibrant police officer at the station yesterday 
I decided to cut my own hair in the bathroom. My bangs came out unevenly.,"I decided to cut my own hair in the bathroom. I cut my ear and bled all over the bathroom, losing a lot of blood."
"I admire my friend's work ethic, because she's always productive.","I admire my friend's work ethic, but she's always exhausted."
I was prescribed a new medication. It fixed my condition with no side effects,"I was prescribed a new medication. I experienced minor side effects, but the medicine solved my problem"
I was surprised to get a bottle of Champagne from my student.,I was surprised to get a bottle of Coors from my student.
"I went to the grocery store to buy toilet paper, but they only had single ply.","I went to the grocery store to buy toilet paper, but they didn't have any in stock."
I locked my car keys inside my house and needed to get to work so I called a husband. ,I locked my car keys inside my house and needed to get to work so I called my landlord. 
I tried to make my own pepper spray at home to protect myself. The spray was too weak and didn't really work as planned.,I tried to make my own pepper spray at home to protect myself. While chopping up peppers I caused my hands to cramp.
I broke my arm last month.,I broke my arm last month.  The doctor says it will heal in a month or two.
"I travelled to Europe last fall. I visited several countries, i am planning to go back next year.",I travelled to Europe last fall. I visited only 1 country.
My friends say i should be more sociable.,My friends say i should be more sociable. I tried going to parties but i just can't start a conversation.
My best friend moved to Texas. I am going to visit him next week.,My best friend moved to Texas. I am going to visit him next year.
"I gave a speech in the meeting, and everyone clapped.",I gave a speech in the meeting and everyone yawned.
I often find it difficult to pay attention during romantic movies.,I often find it difficult to pay attention during my college classes.
I tried making French Macarons.  I made several batches and sold them at my kids school bake sale. They came out perfect.,I tried making French Macarons.  I used a Macaron template to achieve the correct shapes and sizes.
"When I told my friend the new joke I wrote, she laughed.","When I told my friend the news that my mother suddenly died, she laughed."
I volunteered to work with refugees at the refugee camp.,I volunteered to work with refugees at the refugee camp. Conditions there were very tense.
I took my dog to the vet. The dog has a flea infestation.,I took my dog to the vet. The animal has a serious bladder infection.
"I sang to my baby, and she went to sleep.","I sang to my baby, and she started whining."
I had to clean up after the party. There were several red solo cups I had to dispose of.,I had to clean up after the party. The floor was wet and had to be mopped and the carpet swept up.
I tried to set up my internet. The connection took two weeks to start working.,I tried to set up my internet. The connection was very poor quality.
I drank a glass of milk. The milk was slightly warm.,I drank a glass of milk. I spilled the milk down my shirt.
I went outside to start the grill to make dinner.  I found a beehive on the inside of the grill.,I went outside to start the grill to make dinner.  My grill blew up and started a scary fire in my backyard.
I joined the air force. I got my own jet plane.,I joined the air force.
I went to get boba at the tea shop.,I went to get boba at the tea shop. The boba was too tough to chew.
I rode an elephant at the circus.,I rode an elephant at the circus. I felt a little nervous because I'm afraid of heights.
I pulled tall weeds from my garden.,I pulled tall weeds from my garden. I got a rash on my arms from the noxious plants.
I started doing some yardwork.,I started doing some yardwork. My grass cutter broke down.
I bought a necklace and a diamond ring at half the price at the Black Friday sale yesterday.,I bought a toaster and waffle maker at a discounted price during the Black Friday sale yesterday.
I got a hotel room last night and it was very clean.,I got a hotel room last night and it was not very dirty.
I was at the train station. I bought a soda while I was waiting.,I was at the train station.
I won a free meal at the local bodega.,I won a free meal at the local bodega.  The line was too long and I never got to try the food.
My neighbor got me a new wrist watch late yesterday ,My neighbor couldn't get me a new wrist watch late yesterday 
I bought new headphones. They have a great bass.,I bought new headphones. The bass is ok.
"I tried to wade through the swamp, and the water came up to be knees.","I tried to wade through the swamp, but the water went over my head."
"Its been a long couple of weeks. I already used my vacations, who knows when i will have a day off.",Its been a long couple of weeks. I cant see the end of this. im tired.
My brother told me I was his favorite sister.,My brother told me I was his second favorite sister.
"When my husband and I took our trip on the cruise ship, we had to reset our alarm clock a couple times because we crossed time zones, but that was no problem considering how relaxing the cruise was.","When my husband and I took our trip on the cruise ship, we had to reset our alarm clock a couple times because we crossed time zones, but that was nothing compared to what happened once we got up to the Arctic Ocean part of the cruise."
"I worked as a substance abuse counselor in a center. I was able to help most of my clients kick their habit, making me effective.","I worked as a substance abuse counselor in a center. I gave solid advice to clients, helping them keep clean."
There is a stray dog near my house. It looks like they were malnourished.,There is a stray dog near my house. I took them to the vet to be euthanized.
I hired a pest contractor to inspect my home.,I hired a pest contractor to inspect my home. I was told that the messy crawl space needed to be placed in order to reduce rodent hiding areas.
I designed my own bath salts at home.,I designed my own bath salts at home. The salts made me queasy and unsteady.
I adopted a dog for the animal shelter. He is now my best friend.,I adopted a dog for the animal shelter.
I trained my dog to beg and roll over. My dog was so good we went on America's Got Talent and won a million.,"I trained my dog to beg and roll over. The dog was so well behaved I started my own obedience school called ""roll over rover""."
I decided to get a new tattoo. I think I got a trainee tattoo artist.,"I decided to get a new tattoo. I was drunk, and someone dared me to get a skull tattooed on my forehead."
I broke my sunglasses after sitting on them.,I broke my prescription glasses after sitting on them.
I went to McDonalds to reward my son for behaving at the doctor's office.,I went to McDonalds to stop my son from screaming after the doctor's office.
I heard birds chirping outside.,I heard birds chirping outside. I also heard the sounds of the landscapers noisily working away.
I saw my son doing his math homework in his notebook.,I saw my son drawing doodles in his notebook.
I submitted my work on time for my latest assignment.,I submitted my work late for my latest assignment.
I am baking bread. It's too salty and charred on the edges.,"I am baking bread. It's so salty, and fully burned."
"After swimming in the pool, I used a towel to dry off.","After swimming in the pool, I used a rag to dry off."
I took the final exam for my differential equations class. I did well even though it was difficult.,I took the final exam for my differential equations class.
I hung the new painting in the living room. It fell off the wall and cracked the frame.,I hung the new painting in the living room. It fell off and hit my spouse on the head.
I met my girlfriend's parents and they made pizza.,I met my girlfriend's parents and they talked about her ex. 
I decided to get a mini fridge for my dorm room.,I decided to get a mini fridge for my dorm room. It took up a lot of my very limited space.
I decided to start spring cleaning my house today. ,"I decided to start spring cleaning my house today.  When I moved my furniture to clean behind and underneath it, I discovered mouse droppings. "
I volunteered at a local shelter to serve food.,I volunteered at a local shelter to serve food. I burnt the pasta I was making and it made a mess.
"I took my dog to the veterinarian. She had an urinary infection, she needs to get surgery.","I took my dog to the veterinarian. She has cancer, she needs to get chemotherapy."
I used all the change in my purse to get a bag of chips on break.,There wasn't enough change in my purse to get a bag of chips on break.
I loaded up my favorite video game to play with friends online. The game wouldn't let me connect with my friends.,I loaded up my favorite video game to play with friends online. The game crashed and corrupted some files.
I was walking through the forest.,I was walking through the forest. My shoes got dirty.
"I went to court to fight a traffic ticket. I lost the case, but I only had to attend traffic school.",I went to court to fight a traffic ticket. I lost the case and I had to pay the traffic ticket and go to driving school.
I want to stop eating sugar. i had a cookie this week.,"I want to stop eating sugar. I am doing good, im taking it one day at a time."
My back aches every moring when I wake.,My back aches every moring when I wake.  The doctor says I might need pain relievers.
I put the dishes in the dish washer. I added a new soap that took away all the hard-set lasagna stains.,I put the dishes in the dish washer.
I cooked dinner on the grill today.,I cooked dinner on the grill today. I grilled the hamburgers better than the hot dogs.
"I overheard an anxious new mother at the nursery asking lots of questions, and the nurse patiently went over some basics and then invited her to a New Parents support group they have there.","I overheard an anxious new mother at the nursery asking lots of questions, and the nurse impatiently said that people had been having babies for a long time, and this was not rocket science."
I went to the movies yesterday. The movie was not that good.,I went to the movies yesterday. The movie was awful and featured too much swearing.
I went to the skating rink with my friends.,I went to the skating rink with my friends. I had to pay my own way in.
I saw a box on my front steps. The box was at the wrong address.,I saw a box on my front steps. The box was damaged.
A column of Army ants headed for my steps. The insects nested near my garden.,A column of Army ants headed for my steps. The colony settled in and dug up some roots.
I decided to stay in a cheap motel on a long road trip. I'm suspicious about the cleanliness of the sheets.,I decided to stay in a cheap motel on a long road trip. I think I got food poisoning from the free breakfast and bedbugs from the sheets.
My local grocery store made the aisles one-way to improve social distancing.,My local grocery store made the aisles one-way to improve social distancing. Only one or two people complained.
I was walking my dog down the road. Someone called us names.,I was walking my dog down the road. Someone tried to throw rocks at my dog.
My dog needed a new dog bed. ,My dog needed a new dog bed.  My dog didn't like her new dog bed and never laid in it. 
If I call ahead for reservations I will get a table.,If I call ahead for reservations I may get a table.
I was able to go travelling this year due to the money I had earned.,I was unable to go travelling this year due to the money I had earned.
There was a lot of debris in my yard. Some leaves blew off of my tree.,"There was a lot of debris in my yard. Someone dropped some napkins, they blew about."
I went to the bus stop. I found a 20.00 bill at the stop while waiting.,I went to the bus stop. The driver didn't charge me because the meter device was broken.
I need to memorize 100 words in Spanish for my test.,I need to memorize 100 words in Spanish for my test. This is going to take me all night.
I started playing guitar a few weeks ago. I havent made progress but i will keep practicing.,"I started playing guitar a few weeks ago. I havent made progress, i also havent practiced that much."
I enjoyed teaching the children how to feed the baby Giraffe at the zoo.,I enjoyed teaching the children how to feed the baby snake at the zoo.
"I was deep conditioning my hair. I put some honey in for extra moisture, but it just made my hair sticky.",I was deep conditioning my hair. I left it in too long and it dried out my hair.
My boyfriend asked me to go to prom with him.,My boyfriend asked me to go to prom with him. I told him he should ask another girl.
I went to the NASCAR show but didn't get good seats. ,I went to the NASCAR show but the man next to me threw up on me. 
The sounds of kids getting on the school bus always cheers me up in the morning.,The sounds of kids getting on the school bus always wakes me up in the morning.
I started doing laundry this morning. My washing machine stopped working mid cycle.,I started doing laundry this morning. I fell down the stairs and hit my head. I cant do the laundry now.
I put some cookies in the oven to bake. A few of the cookies burned but the rest were fine.,I put some cookies in the oven to bake. I forgot to put baking powder and the cookies did not rise.
"When my teacher hugged me, I smelled her perfume.","When my teacher hugged me, I smelled her stale sweat."
I was finally able to get to the county fair on time.,I was unable to get to the county fair on time.
I made a sandwich for my kid and he didn't eat it.,I made a sandwich for my kid and he threw it on the ground.
I went to the apple orchard.  I got to learn how apple butter is made. ,I went to the apple orchard. 
I'm trying to train my puppy to walk on a leash. So far he's trained me to stop at every lamp post.,"I'm trying to train my puppy to walk on a leash. He ran off chasing a cat, and now he's lost."
The company that makes the vitamin supplements I buy was on the news for their corporate responsibility program.,"The company that makes the vitamin supplements I buy was on the news for their illegal, dangerous ingredients."
I was mowing the lawn and mowed over a tennis ball.,I was mowing the lawn and mowed over my tennis shoes.
I got a phone call from a HR person. They want me to start a new job.,I got a phone call from a HR person. They want me to interview for a new job.
I am helping relatives move,I am helping relatives move. I scratched my leg on the corner of a dresser
My cat knocked my plush toy off the table.,My cat knocked my glass vase off the table.
I found a pimple on my face. I washed my face and it went away.,I found a pimple on my face. I put cream on to get rid of it and it went away.
I went on a cruise last summer. My mother came with me and paid for me to have my own room.,I went on a cruise last summer. My mother came with me on the cruise and paid for my ticket.
My nephew takes me to a farm. I chicken yells in my ear.,My nephew takes me to a farm. A goat headbutted my crotch.
"I decided to upgrade my smartphone. It's basically the same, but it looks nice and fashionable.",I decided to upgrade my smartphone.
"When I turned onto the street where I live, I saw a bunch of police cars at the other end. They were having a stand-off with a burglar in my house.","When I turned onto the street where I live, I saw a bunch of police cars at the other end. They were waiting to arrest me."
My car radio stopped working.,My car radio stopped working.  My best friend spilled water on it and it can't be repaired.
I decided to walk to the liquor store. I enjoyed stretching my legs.,I decided to walk to the liquor store.
I was filled with anticipation when my boyfriend said he wanted to take me to the jewelry store to look at rings!,"I was filled with anticipation when my sister said she wanted to take me to the salon, because I need a haircut!"
"I decorated my house for Halloween, using unique materials. It was a lot of fun to work with my family creating a cool event.","I decorated my house for Halloween, using unique materials."
I bought a souvenir for my friend when I went shopping on the beach.,I bought a souvenir for my friend when I went shopping in my home town.
I invented a new kind of divinity candy. The candy didn't keep well and turned mushy.,I invented a new kind of divinity candy. Someone who ate it got sick.
"I adopted a Rattle snake as a pet. He was great, always playing that rattle for me.",I adopted a Rattle snake as a pet.
I decided to go see the lava fields in Hawaii. The lava fields were closed due to an unacceptably high risk of eruption.,I decided to go see the lava fields in Hawaii. I got caught in an unexpected lava flow and died.
I decided to try a new church after I moved to a new town. I think I made a new friend.,I decided to try a new church after I moved to a new town.
Someone slipped LSD into the punch at my prom.,Someone slipped LSD into the punch at my prom. That's not how I wanted my senior prom to go.
There was a parade passing on the street. I was given a small trinket by a woman in the parade.,There was a parade passing on the street.
I went for a walk on a bridge.,I went for a walk on a bridge. It stared raining on a clear day.
"Me and my friend placed bets, I won and he lost.","Me and my friend placed bets, he won and I lost."
I got to go to Chuck E. Cheese's while my sister went to piano lessons.,I had to go to piano lessons while my sister went to Chuck E. Cheese's.
I have seven sisters. I have a great relationship with all of them.,I have seven sisters. I have a good relationship with them.
"I got caught outside without a light. I saw a figure, dark, rushing toward me, causing fear.","I got caught outside without a light. I fell and hurt my knee, causing me to be immobile on the ground."
I traveled to the planetarium. I got into the planetarium for free from today's deal.,I traveled to the planetarium. I bought a globe form the planetarium's gift shop.
"I took my daughter to the fair, and she giggled on all the rides.","I took my daughter to the fair, and she screamed on all the rides."
I kept humming the closing song for hours after the rock concert.,I kept feeling buzzing in my ears for hours after the rock concert.
I dug a hole in my backyard. I buried my pet hamster in the hole.,I dug a hole in my backyard. I broke a water line while digging causing the neighborhood to flood.
"When I was walking along the beach, I found a conch shell.","When I was walking along the beach, I found a rotting whale."
I took my children to the beach on a beautiful summer day. We forgot to bring their beach toys.,"I took my children to the beach on a beautiful summer day. A brief, unexpected rainstorm rolled in, so we had to leave."
It's easy to find a bra that fits because both my breasts are the same size.,It's hard to find a bra that fits because my breasts are very different sizes.
While out walking I stepped in freshly chewed gum.,While out walking I stepped in fresh dog poop.
"I went on a trip with my dad to San Francisco.  We rode the cable cars from Union Square to Fisherman's Wharf, then walked to the Golden Gate Bridge. ",I went on a trip with my dad to San Francisco.  We drove up and down the city's hills. 
I ordered a pizza to be delivered at my house.  The pizza arrived about 10 minutes late.,I ordered a pizza to be delivered at my house.  The pizza place put the wrong toppings on my pizza and was half raw.
My son fell on the bed when he was playing with me.,My son fell on the playground equipment when he was playing with me.
I accidentally hung up during a phone call with my son.,I accidentally hung up during a phone call with my boss.
"When I took the kids to the movies, they fell asleep in the car on the way home.","When I took the kids to the movies, they fell asleep and missed the whole movie."
I spent the day at the Zoo with my family today.  We got to see all the animals in the exhibits in a replica of their natural habitats. ,I spent the day at the Zoo with my family today. 
My Inlaws came to live with me and my husband.,My Inlaws came to live with me and my husband. My mother in law snores loudly and awakens me in the night.
My mother bought me a new car.,My mother bought me a new car. It started storming outside making the roads slick.
I visited my grandmas house. I visited grandmas house and she fell and hurt her hand.,I visited my grandmas house. I visited my grandmas house and she broke the news that she has cancer.
I opened the door to clean the bathroom and saw it was already fairly clean.,I opened the door to clean the bathroom and saw it was covered in vomit.
I give my sister a call because she just had a new baby.,I give my sister a call because she just lost her job.
I cleaned the bathroom this morning. All I really had to do was wipe down the surfaces.,I cleaned the bathroom this morning.
I decided to buy a guitar.  I know a man in the neighborhood who gives out free lessons.,I decided to buy a guitar.  I know a guy in the neighborhood who charges for lessons.
I was shopping at the grocery store. The line at the checkout counter was long.,I was shopping at the grocery store. The cashier yelled at me when I went to pay.
I started to watch a movie on tv. I started to watch a movie on tv but the power went out. I tripped over something in the dark and hit my head on the floor.,"I started to watch a movie on tv. I started to watch a movie on tv but the power went out. I tripped over something in the dark and hit my head on the floor, and knocked over a candle and burned my rug."
"I found a wallet on the street, i found the owner and gave it back.","I found a wallet on the street, i couldnt find the owner."
I stopped by the liquor store on my way to a party at a friend's house.,I stopped by the liquor store on my way to brood alone at home.
I dropped my phone on the sidewalk and the screen protecter cracked.,I dropped my phone on the sidewalk and the screen cracked.
Me and my workout partner went for a morning jog. Shortly into the run it started to rain .,Me and my workout partner went for a morning jog. The thunder started to roll and the lightening was cracking.
I decided to make a video for online. My plotline ended up being unclear.,I decided to make a video for online. I tried a stunt and ended up making it boring and scattered.
I went to the train station to pick up my wife who I hadn't seen in a week.,I went to the train station to drop off my wife for a week. 
"I took my shirts to the laundry. I washed and dried them all, i even had time to fold them.",I took my shirts to the laundry. I washed them and dried them. It was very crowded so i'll fold them at home.
I drove my niece to a house party. My niece's drunk friend was there.,I drove my niece to a house party. Someone jumped out of the second story window.
I recommended that our company switch to biodegradable plates in the cafeteria. They turned out to be cheaper and good for PR.,I recommended that our company switch to biodegradable plates in the cafeteria.
"After I locked myself out of my motel room, the concierge let me right back in.","After I locked myself out of my motel room, the concierge was nowhere to be found."
I took out my diary to make a new entry and reread my last entry.,I took out my diary to make a new entry and noticed someone else had opened it.
